,image_id,filepath,class_id,is_train,class_name,images_filepath,resized_path
4352,4353,075.Green_Jay/Green_Jay_0030_65824.jpg,75,0,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0030_65824.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0030_65824.jpg
4353,4354,075.Green_Jay/Green_Jay_0014_65825.jpg,75,1,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0014_65825.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0014_65825.jpg
4354,4355,075.Green_Jay/Green_Jay_0114_65841.jpg,75,1,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0114_65841.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0114_65841.jpg
4355,4356,075.Green_Jay/Green_Jay_0086_65847.jpg,75,1,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0086_65847.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0086_65847.jpg
4356,4357,075.Green_Jay/Green_Jay_0124_65848.jpg,75,0,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0124_65848.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0124_65848.jpg
4357,4358,075.Green_Jay/Green_Jay_0032_65851.jpg,75,1,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0032_65851.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0032_65851.jpg
4358,4359,075.Green_Jay/Green_Jay_0098_65857.jpg,75,0,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0098_65857.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0098_65857.jpg
4359,4360,075.Green_Jay/Green_Jay_0040_65863.jpg,75,1,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0040_65863.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0040_65863.jpg
4360,4361,075.Green_Jay/Green_Jay_0016_65864.jpg,75,1,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0016_65864.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0016_65864.jpg
4361,4362,075.Green_Jay/Green_Jay_0111_65869.jpg,75,1,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0111_65869.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0111_65869.jpg
4362,4363,075.Green_Jay/Green_Jay_0095_65881.jpg,75,1,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0095_65881.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0095_65881.jpg
4363,4364,075.Green_Jay/Green_Jay_0092_65884.jpg,75,0,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0092_65884.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0092_65884.jpg
4364,4365,075.Green_Jay/Green_Jay_0130_65885.jpg,75,0,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0130_65885.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0130_65885.jpg
4365,4366,075.Green_Jay/Green_Jay_0132_65886.jpg,75,0,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0132_65886.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0132_65886.jpg
4366,4367,075.Green_Jay/Green_Jay_0074_65889.jpg,75,0,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0074_65889.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0074_65889.jpg
4367,4368,075.Green_Jay/Green_Jay_0090_65895.jpg,75,0,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0090_65895.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0090_65895.jpg
4368,4369,075.Green_Jay/Green_Jay_0023_65898.jpg,75,1,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0023_65898.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0023_65898.jpg
4369,4370,075.Green_Jay/Green_Jay_0066_65902.jpg,75,1,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0066_65902.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0066_65902.jpg
4370,4371,075.Green_Jay/Green_Jay_0104_65908.jpg,75,0,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0104_65908.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0104_65908.jpg
4371,4372,075.Green_Jay/Green_Jay_0063_65925.jpg,75,0,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0063_65925.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0063_65925.jpg
4372,4373,075.Green_Jay/Green_Jay_0011_65947.jpg,75,0,075.Green_Jay,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/075.Green_Jay/Green_Jay_0011_65947.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\075.Green_Jay/Green_Jay_0011_65947.jpg
4373,4374,076.Dark_eyed_Junco/Dark_Eyed_Junco_0087_68102.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0087_68102.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0087_68102.jpg
4374,4375,076.Dark_eyed_Junco/Dark_Eyed_Junco_0015_66576.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0015_66576.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0015_66576.jpg
4375,4376,076.Dark_eyed_Junco/Dark_Eyed_Junco_0057_68650.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0057_68650.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0057_68650.jpg
4376,4377,076.Dark_eyed_Junco/Dark_Eyed_Junco_0106_68139.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0106_68139.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0106_68139.jpg
4377,4378,076.Dark_eyed_Junco/Dark_Eyed_Junco_0023_68661.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0023_68661.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0023_68661.jpg
4378,4379,076.Dark_eyed_Junco/Dark_Eyed_Junco_0124_67664.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0124_67664.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0124_67664.jpg
4379,4380,076.Dark_eyed_Junco/Dark_Eyed_Junco_0043_68689.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0043_68689.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0043_68689.jpg
4380,4381,076.Dark_eyed_Junco/Dark_Eyed_Junco_0010_66649.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0010_66649.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0010_66649.jpg
4381,4382,076.Dark_eyed_Junco/Dark_Eyed_Junco_0017_67676.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0017_67676.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0017_67676.jpg
4382,4383,076.Dark_eyed_Junco/Dark_Eyed_Junco_0062_68198.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0062_68198.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0062_68198.jpg
4383,4384,076.Dark_eyed_Junco/Dark_Eyed_Junco_0063_67688.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0063_67688.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0063_67688.jpg
4384,4385,076.Dark_eyed_Junco/Dark_Eyed_Junco_0103_67700.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0103_67700.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0103_67700.jpg
4385,4386,076.Dark_eyed_Junco/Dark_Eyed_Junco_0044_68213.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0044_68213.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0044_68213.jpg
4386,4387,076.Dark_eyed_Junco/Dark_Eyed_Junco_0094_68735.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0094_68735.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0094_68735.jpg
4387,4388,076.Dark_eyed_Junco/Dark_Eyed_Junco_0040_66689.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0040_66689.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0040_66689.jpg
4388,4389,076.Dark_eyed_Junco/Dark_Eyed_Junco_0016_68738.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0016_68738.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0016_68738.jpg
4389,4390,076.Dark_eyed_Junco/Dark_Eyed_Junco_0081_67223.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0081_67223.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0081_67223.jpg
4390,4391,076.Dark_eyed_Junco/Dark_Eyed_Junco_0088_66722.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0088_66722.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0088_66722.jpg
4391,4392,076.Dark_eyed_Junco/Dark_Eyed_Junco_0013_66332.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0013_66332.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0013_66332.jpg
4392,4393,076.Dark_eyed_Junco/Dark_Eyed_Junco_0058_68784.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0058_68784.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0058_68784.jpg
4393,4394,076.Dark_eyed_Junco/Dark_Eyed_Junco_0005_68813.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0005_68813.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0005_68813.jpg
4394,4395,076.Dark_eyed_Junco/Dark_Eyed_Junco_0014_66258.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0014_66258.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0014_66258.jpg
4395,4396,076.Dark_eyed_Junco/Dark_Eyed_Junco_0021_66261.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0021_66261.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0021_66261.jpg
4396,4397,076.Dark_eyed_Junco/Dark_Eyed_Junco_0031_66785.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0031_66785.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0031_66785.jpg
4397,4398,076.Dark_eyed_Junco/Dark_Eyed_Junco_0072_67810.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0072_67810.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0072_67810.jpg
4398,4399,076.Dark_eyed_Junco/Dark_Eyed_Junco_0011_66280.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0011_66280.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0011_66280.jpg
4399,4400,076.Dark_eyed_Junco/Dark_Eyed_Junco_0104_67820.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0104_67820.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0104_67820.jpg
4400,4401,076.Dark_eyed_Junco/Dark_Eyed_Junco_0061_66858.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0061_66858.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0061_66858.jpg
4401,4402,076.Dark_eyed_Junco/Dark_Eyed_Junco_0059_66305.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0059_66305.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0059_66305.jpg
4402,4403,076.Dark_eyed_Junco/Dark_Eyed_Junco_0093_67335.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0093_67335.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0093_67335.jpg
4403,4404,076.Dark_eyed_Junco/Dark_Eyed_Junco_0037_66321.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0037_66321.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0037_66321.jpg
4404,4405,076.Dark_eyed_Junco/Dark_Eyed_Junco_0109_66326.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0109_66326.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0109_66326.jpg
4405,4406,076.Dark_eyed_Junco/Dark_Eyed_Junco_0130_67867.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0130_67867.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0130_67867.jpg
4406,4407,076.Dark_eyed_Junco/Dark_Eyed_Junco_0099_67868.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0099_67868.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0099_67868.jpg
4407,4408,076.Dark_eyed_Junco/Dark_Eyed_Junco_0078_66866.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0078_66866.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0078_66866.jpg
4408,4409,076.Dark_eyed_Junco/Dark_Eyed_Junco_0069_68416.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0069_68416.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0069_68416.jpg
4409,4410,076.Dark_eyed_Junco/Dark_Eyed_Junco_0008_68321.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0008_68321.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0008_68321.jpg
4410,4411,076.Dark_eyed_Junco/Dark_Eyed_Junco_0102_67402.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0102_67402.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0102_67402.jpg
4411,4412,076.Dark_eyed_Junco/Dark_Eyed_Junco_0030_68439.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0030_68439.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0030_68439.jpg
4412,4413,076.Dark_eyed_Junco/Dark_Eyed_Junco_0024_68961.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0024_68961.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0024_68961.jpg
4413,4414,076.Dark_eyed_Junco/Dark_Eyed_Junco_0071_67426.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0071_67426.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0071_67426.jpg
4414,4415,076.Dark_eyed_Junco/Dark_Eyed_Junco_0091_67304.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0091_67304.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0091_67304.jpg
4415,4416,076.Dark_eyed_Junco/Dark_Eyed_Junco_0012_66932.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0012_66932.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0012_66932.jpg
4416,4417,076.Dark_eyed_Junco/Dark_Eyed_Junco_0113_68470.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0113_68470.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0113_68470.jpg
4417,4418,076.Dark_eyed_Junco/Dark_Eyed_Junco_0131_66423.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0131_66423.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0131_66423.jpg
4418,4419,076.Dark_eyed_Junco/Dark_Eyed_Junco_0114_67964.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0114_67964.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0114_67964.jpg
4419,4420,076.Dark_eyed_Junco/Dark_Eyed_Junco_0086_66437.jpg,76,1,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0086_66437.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0086_66437.jpg
4420,4421,076.Dark_eyed_Junco/Dark_Eyed_Junco_0083_66449.jpg,76,0,076.Dark_eyed_Junco,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0083_66449.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\076.Dark_eyed_Junco/Dark_Eyed_Junco_0083_66449.jpg
